Breaker Rating,Load,Length,Hot Wire Size,Ground Wire Size,Poles,Voltage,Load Percent,Baseline Hot Wire Size,Hot Upsize Steps,Test Point Type,Status / Notes,Configuration,Hot Wire Quantity,Ground Wire Quantity,Parallel Sets,Wire Material,Wire Temperature,Base Ampacity,Voltage Drop %
225,67.5,375,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.663657079025655
225,67.5,400,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.7745675509606988
225,67.5,425,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.8854780228957428
225,67.5,450,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.9963884948307864
225,67.5,475,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.1072989667658297
225,67.5,500,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.2182094387008737
225,67.5,525,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.329119910635917
225,67.5,550,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.440030382570961
225,67.5,575,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.550940854506005
225,67.5,600,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.6618513264410484
225,67.5,625,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.772761798376092
225,67.5,650,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.883672270311135
225,67.5,675,#4/0,#4,3,208.0,30,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.994582742246179
225,67.5,700,#250,#3,3,208.0,30,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,255,2.803951012875576
225,67.5,725,#250,#3,3,208.0,30,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,255,2.9040921204782744
225,67.5,750,#300,#2,3,208.0,30,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.6444023792051565
225,67.5,775,#300,#2,3,208.0,30,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.7325491251786618
225,67.5,800,#300,#2,3,208.0,30,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.820695871152167
225,67.5,825,#300,#2,3,208.0,30,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.908842617125672
225,67.5,850,#300,#2,3,208.0,30,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.9969893630991775
225,67.5,875,#350,#1,3,208.0,30,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,310,2.7981218534932033
225,67.5,900,#350,#1,3,208.0,30,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,310,2.878068192164438
225,67.5,925,#350,#1,3,208.0,30,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,310,2.9580145308356722
225,90.0,1,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.005915225169868996
225,90.0,25,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.1478806292467249
225,90.0,50,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.2957612584934498
225,90.0,75,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.4436418877401747
225,90.0,100,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.5915225169868996
225,90.0,125,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.7394031462336245
225,90.0,150,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.8872837754803494
225,90.0,175,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.0351644047270743
225,90.0,200,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.1830450339737992
225,90.0,225,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.330925663220524
225,90.0,250,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.478806292467249
225,90.0,275,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.6266869217139737
225,90.0,300,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.7745675509606988
225,90.0,325,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.9224481802074236
225,90.0,350,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.0703288094541485
225,90.0,375,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.2182094387008737
225,90.0,400,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.3660900679475985
225,90.0,425,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.5139706971943236
225,90.0,450,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.661851326441048
225,90.0,475,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.8097319556877727
225,90.0,500,#4/0,#4,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.957612584934498
225,90.0,525,#250,#3,3,208.0,40,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,255,2.8039510128755754
225,90.0,550,#250,#3,3,208.0,40,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,255,2.9374724896791737
225,90.0,575,#300,#2,3,208.0,40,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.703166876520827
225,90.0,600,#300,#2,3,208.0,40,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.820695871152167
225,90.0,625,#300,#2,3,208.0,40,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.938224865783507
225,90.0,650,#350,#1,3,208.0,40,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,310,2.7714730739361246
225,90.0,675,#350,#1,3,208.0,40,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,310,2.878068192164437
225,90.0,700,#350,#1,3,208.0,40,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,310,2.9846633103927496
225,90.0,725,#3/0,#2,3,208.0,40,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.5473096107675675
225,90.0,750,#3/0,#2,3,208.0,40,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.6351478732078286
225,90.0,775,#3/0,#2,3,208.0,40,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.72298613564809
225,90.0,800,#3/0,#2,3,208.0,40,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.8108243980883505
225,90.0,825,#3/0,#2,3,208.0,40,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.898662660528611
225,90.0,850,#3/0,#2,3,208.0,40,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.9865009229688724
225,90.0,875,#4/0,#1,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.5879110118176856
225,90.0,900,#4/0,#1,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.661851326441048
225,90.0,925,#4/0,#1,3,208.0,40,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.7357916410644103
225,112.5,1,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.007394031462336245
225,112.5,25,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.18485078655840612
225,112.5,50,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.36970157311681223
225,112.5,75,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.5545523596752184
225,112.5,100,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.7394031462336245
225,112.5,125,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.9242539327920306
225,112.5,150,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.1091047193504369
225,112.5,175,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.2939555059088428
225,112.5,200,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.478806292467249
225,112.5,225,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.663657079025655
225,112.5,250,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.8485078655840612
225,112.5,275,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.0333586521424674
225,112.5,300,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.2182094387008737
225,112.5,325,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.4030602252592796
225,112.5,350,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.5879110118176856
225,112.5,375,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.772761798376092
225,112.5,400,#4/0,#4,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.957612584934498
225,112.5,425,#250,#3,3,208.0,50,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,255,2.8373313820764747
225,112.5,450,#300,#2,3,208.0,50,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.6444023792051565
225,112.5,475,#300,#2,3,208.0,50,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.7913136224943313
225,112.5,500,#300,#2,3,208.0,50,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.938224865783507
225,112.5,525,#350,#1,3,208.0,50,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,310,2.7981218534932033
225,112.5,550,#350,#1,3,208.0,50,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,310,2.931365751278594
225,112.5,575,#3/0,#2,3,208.0,50,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.5253500451575026
225,112.5,600,#3/0,#2,3,208.0,50,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.6351478732078286
225,112.5,625,#3/0,#2,3,208.0,50,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.744945701258155
225,112.5,650,#3/0,#2,3,208.0,50,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.854743529308481
225,112.5,675,#3/0,#2,3,208.0,50,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.9645413573588075
225,112.5,700,#4/0,#1,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.5879110118176856
225,112.5,725,#4/0,#1,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.680336405096889
225,112.5,750,#4/0,#1,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.772761798376092
225,112.5,775,#4/0,#1,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.865187191655295
225,112.5,800,#4/0,#1,3,208.0,50,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.957612584934498
225,112.5,825,#250,#1/0,3,208.0,50,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,510,2.753880459074226
225,112.5,850,#250,#1/0,3,208.0,50,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,510,2.8373313820764747
225,112.5,875,#250,#1/0,3,208.0,50,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,510,2.9207823050787245
225,112.5,900,#300,#2/0,3,208.0,50,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,570,2.6444023792051565
225,112.5,925,#300,#2/0,3,208.0,50,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,570,2.717858000849744
225,135.0,1,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.008872837754803494
225,135.0,25,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.22182094387008736
225,135.0,50,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.4436418877401747
225,135.0,75,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.6654628316102621
225,135.0,100,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.8872837754803494
225,135.0,125,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.1091047193504369
225,135.0,150,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.3309256632205242
225,135.0,175,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.5527466070906115
225,135.0,200,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.7745675509606988
225,135.0,225,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.9963884948307864
225,135.0,250,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.2182094387008737
225,135.0,275,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.440030382570961
225,135.0,300,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.6618513264410484
225,135.0,325,#4/0,#4,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.883672270311135
225,135.0,350,#250,#3,3,208.0,60,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,255,2.803951012875576
225,135.0,375,#300,#2,3,208.0,60,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.6444023792051565
225,135.0,400,#300,#2,3,208.0,60,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.820695871152167
225,135.0,425,#300,#2,3,208.0,60,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.9969893630991775
225,135.0,450,#350,#1,3,208.0,60,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,310,2.878068192164438
225,135.0,475,#3/0,#2,3,208.0,60,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.5033904795474373
225,135.0,500,#3/0,#2,3,208.0,60,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.6351478732078286
225,135.0,525,#3/0,#2,3,208.0,60,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.76690526686822
225,135.0,550,#3/0,#2,3,208.0,60,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.898662660528611
225,135.0,575,#4/0,#1,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.550940854506005
225,135.0,600,#4/0,#1,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.6618513264410484
225,135.0,625,#4/0,#1,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.772761798376092
225,135.0,650,#4/0,#1,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.883672270311135
225,135.0,675,#4/0,#1,3,208.0,60,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.994582742246179
225,135.0,700,#250,#1/0,3,208.0,60,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,510,2.803951012875576
225,135.0,725,#250,#1/0,3,208.0,60,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,510,2.9040921204782744
225,135.0,750,#300,#2/0,3,208.0,60,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,570,2.6444023792051565
225,135.0,775,#300,#2/0,3,208.0,60,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,570,2.7325491251786618
225,135.0,800,#300,#2/0,3,208.0,60,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,570,2.820695871152167
225,135.0,825,#300,#2/0,3,208.0,60,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,570,2.908842617125672
225,135.0,850,#300,#2/0,3,208.0,60,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,570,2.9969893630991775
225,135.0,875,#350,#3/0,3,208.0,60,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,620,2.7981218534932033
225,135.0,900,#350,#3/0,3,208.0,60,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,620,2.878068192164438
225,135.0,925,#350,#3/0,3,208.0,60,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,620,2.9580145308356722
225,157.5,1,#4/0,#4,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.010351644047270743
225,157.5,25,#4/0,#4,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.25879110118176857
225,157.5,50,#4/0,#4,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.5175822023635371
225,157.5,75,#4/0,#4,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.7763733035453058
225,157.5,100,#4/0,#4,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.0351644047270743
225,157.5,125,#4/0,#4,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.293955505908843
225,157.5,150,#4/0,#4,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.5527466070906115
225,157.5,175,#4/0,#4,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.8115377082723803
225,157.5,200,#4/0,#4,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.0703288094541485
225,157.5,225,#4/0,#4,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.329119910635917
225,157.5,250,#4/0,#4,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.587911011817686
225,157.5,275,#4/0,#4,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.8467021129994543
225,157.5,300,#250,#3,3,208.0,70,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,255,2.803951012875576
225,157.5,325,#300,#2,3,208.0,70,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.673784627862992
225,157.5,350,#300,#2,3,208.0,70,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.8794603684678375
225,157.5,375,#350,#1,3,208.0,70,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,310,2.7981218534932033
225,157.5,400,#350,#1,3,208.0,70,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,310,2.9846633103927505
225,157.5,425,#3/0,#2,3,208.0,70,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.6131883075977633
225,157.5,450,#3/0,#2,3,208.0,70,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.76690526686822
225,157.5,475,#3/0,#2,3,208.0,70,#4/0,-1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,400,2.920622226138677
225,157.5,500,#4/0,#1,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.587911011817686
225,157.5,525,#4/0,#1,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.71730656240857
225,157.5,550,#4/0,#1,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.8467021129994543
225,157.5,575,#4/0,#1,3,208.0,70,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,460,2.9760976635903384
225,157.5,600,#250,#1/0,3,208.0,70,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,510,2.803951012875576
225,157.5,625,#250,#1/0,3,208.0,70,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,510,2.9207823050787245
225,157.5,650,#300,#2/0,3,208.0,70,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,570,2.673784627862992
225,157.5,675,#300,#2/0,3,208.0,70,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,570,2.7766224981654144
225,157.5,700,#300,#2/0,3,208.0,70,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,570,2.8794603684678375
225,157.5,725,#300,#2/0,3,208.0,70,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,570,2.9822982387702597
225,157.5,750,#350,#3/0,3,208.0,70,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,620,2.7981218534932033
225,157.5,775,#350,#3/0,3,208.0,70,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,620,2.891392581942977
225,157.5,800,#350,#3/0,3,208.0,70,#4/0,3,Coarse,OK,208 V / 3 pole,3,1,2,CU,75 C,620,2.9846633103927505
225,157.5,825,#4/0,#2/0,3,208.0,70,#4/0,0,Coarse,OK - MEDIUM: Calculated wire sets (3 sets) exceeds recommended maximum for breaker size 225A.,208 V / 3 pole,3,1,3,CU,75 C,690,2.8467021129994547
225,157.5,850,#4/0,#2/0,3,208.0,70,#4/0,0,Coarse,OK - MEDIUM: Calculated wire sets (3 sets) exceeds recommended maximum for breaker size 225A.,208 V / 3 pole,3,1,3,CU,75 C,690,2.9329658133933774
225,157.5,875,#250,#3/0,3,208.0,70,#4/0,1,Coarse,OK - MEDIUM: Calculated wire sets (3 sets) exceeds recommended maximum for breaker size 225A.,208 V / 3 pole,3,1,3,CU,75 C,765,2.726063484740143
225,157.5,900,#250,#3/0,3,208.0,70,#4/0,1,Coarse,OK - MEDIUM: Calculated wire sets (3 sets) exceeds recommended maximum for breaker size 225A.,208 V / 3 pole,3,1,3,CU,75 C,765,2.8039510128755767
225,157.5,925,#250,#3/0,3,208.0,70,#4/0,1,Coarse,OK - MEDIUM: Calculated wire sets (3 sets) exceeds recommended maximum for breaker size 225A.,208 V / 3 pole,3,1,3,CU,75 C,765,2.881838541011009
225,180.0,1,#4/0,#4,3,208.0,80,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.011830450339737992
225,180.0,25,#4/0,#4,3,208.0,80,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.2957612584934498
225,180.0,50,#4/0,#4,3,208.0,80,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.5915225169868996
225,180.0,75,#4/0,#4,3,208.0,80,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,0.8872837754803494
225,180.0,100,#4/0,#4,3,208.0,80,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.1830450339737992
225,180.0,125,#4/0,#4,3,208.0,80,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.478806292467249
225,180.0,150,#4/0,#4,3,208.0,80,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,1.7745675509606988
225,180.0,175,#4/0,#4,3,208.0,80,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.0703288094541485
225,180.0,200,#4/0,#4,3,208.0,80,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.3660900679475985
225,180.0,225,#4/0,#4,3,208.0,80,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.661851326441048
225,180.0,250,#4/0,#4,3,208.0,80,#4/0,0,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,230,2.957612584934498
225,180.0,275,#250,#3,3,208.0,80,#4/0,1,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,255,2.9374724896791737
225,180.0,300,#300,#2,3,208.0,80,#4/0,2,Coarse,OK,208 V / 3 pole,3,1,1,CU,75 C,285,2.820695871152167
